Date,Time,Age,ISBN,Title,Authors,Line Type,Sale/Order ID,Condition,Section,Location,Binding,Publisher,Source,Event,Quantity,Unit,Credit Used,Discount,Extended,Cost,Credit,Cash,Store Rem.,Chain Rem.,On Order,Sale Type,Register,Barcode,Customer
2026-04-05,2:15 PM,"1,548 days",11154,Stuck on Detroit stickers ,Paul Henderson,Sale,21364,New,Local Vendors,Floor,,,Paul Henderson,,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,86,86,0,Sale,CashDrawer1,9789910093883,
2026-04-05,2:15 PM,"1,548 days",11154,Stuck on Detroit stickers ,Paul Henderson,Sale,21364,New,Local Vendors,Floor,,,Paul Henderson,,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,86,86,0,Sale,CashDrawer1,9789910093883,
2026-04-05,3:08 PM,"2,031 days",11118,Community-Supporter Membership,,Sale,21365,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Emju Moja
2026-04-05,3:08 PM,631 days,9780593237861,Spin a Black Yarn: Novellas,"Malerman, Josh",Sale,21365,New,Fiction,Floor,Trade Paperback,Del Rey, Penguin Random House,,1,$18.00,$0.00,$4.50,$13.50,$9.00,$9.00,$0.00,1,1,0,Sale,CashDrawer1,9789910165658,Emju Moja
2026-04-05,3:08 PM,759 days,9780881847864,Disappearances,"Wiser, William",Sale,21365,Used - Very Good,Fiction,Floor,Trade Paperback,Carroll & Graf Pub,,,1,$5.00,$0.00,$1.25,$3.75,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910156571,Emju Moja
2026-04-05,3:08 PM,553 days,9780679419457,Disclosure,"Crichton, Michael",Sale,21365,Used - Good,Fiction,Archive,Hardcover,Alfred A. Knopf,Riley Rinnan,,1,$8.00,$0.00,$2.00,$6.00,$4.00,$4.00,$0.00,0,0,0,Sale,CashDrawer1,9789910169731,Emju Moja
2026-04-05,3:08 PM,79 days,9780425228227,Red Dragon,"Harris, Thomas",Sale,21365,New,Fiction - Horror,Floor,Mass Market Paperback,Berkley Books, Penguin Random House,,1,$10.99,$0.00,$2.75,$8.24,$5.49,$5.49,$0.00,0,0,0,Sale,CashDrawer1,9789910189609,Emju Moja
2026-04-09,8:40 PM,425 days,9781982150716,Things from the Flood,"Stålenhag, Simon",Sale,21366,New,Fiction,Archive,Hardcover,Skybound Books,Ingram Book Company,,1,$39.99,$0.00,$4.00,$35.99,$15.99,$15.99,$0.00,0,0,0,Sale,CashDrawer1,9789910176319,
2026-04-10,6:49 PM,761 days,281BVP1000690,Painted Lit,,Sale,21367,New,Fiction,Floor,Novelty,,,,1,$20.00,$0.00,$0.00,$20.00,$0.00,$16.00,$16.00,0,0,0,Sale,CashDrawer1,9789910156793,
2026-04-10,6:53 PM,20 days,9781961209213,Jalousie,"Paty, Allyson",Sale,21368,New,3x4 Notebook,Floor,Trade Paperback,Tupelo Press,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910192050,Cameron Martin
2026-04-10,6:53 PM,20 days,9781794812215,White Stockings,"Vitkauskas, Lina Ramona",Sale,21368,New,Poetry,Floor,Trade Paperback,Lulu Press,Ingram Book Company,,1,$10.00,$0.00,$0.00,$10.00,$8.00,$8.00,$0.00,1,1,0,Sale,CashDrawer1,9789910192135,Cameron Martin
2026-04-10,6:55 PM,281 days,9780441172719,Dune,"Herbert, Frank",Sale,21369,New,Science Fiction & Fantasy,Floor,Mass Market Paperback,Ace, Penguin Random House,,1,$10.99,$0.00,$0.00,$10.99,$5.49,$5.49,$0.00,1,1,0,Sale,CashDrawer1,9789910182624,Nick Davis
2026-04-10,7:13 PM,82 days,9780593578476,"Cook It Wild: Sensational Prep-Ahead Meals for Camping, Cabins, and the Great Outdoors: A Cookbook","Nuttall-Smith, Chris",Sale,21370,New,"Cookbooks, Food & Wine",Floor,Hardcover,Clarkson Potter Publishers, Penguin Random House,,1,$29.99,$0.00,$0.00,$29.99,$15.00,$15.00,$0.00,0,0,0,Sale,CashDrawer1,9789910189746,
2026-04-10,7:21 PM,369 days,9781892061812,I Don't Think of You (Until I Do),"Ryckman, Tatiana",Sale,21371,New,Fiction,Floor,Trade Paperback,Future Tense Books,Ingram Book Company,,1,$12.00,$0.00,$0.00,$12.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910178771,
2026-04-10,7:21 PM,92 days,9798987589014,An Arbitrary Formation of Unspecified Value,"Quartararo, Jennifer",Sale,21371,New,Essays,Floor,Trade Paperback,BUNNY,Bunny Presse,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,3,3,0,Sale,CashDrawer1,9789910189173,
2026-04-10,7:21 PM,411 days,9781733408202,Falsehood,"Brandt, Emily",Sale,21371,New,Poetry,Archive,Trade Paperback,After Hours Editions,Asterism Books,,1,$16.00,$0.00,$0.00,$16.00,$8.83,$8.83,$0.00,1,1,0,Sale,CashDrawer1,9789910177057,
2026-04-10,7:33 PM,786 days,9781939568632,It's not over once you figure it out,"Pickell, Isaac",Sale,21372,New,Poetry,Floor,Trade Paperback,Black Ocean,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,0,0,0,Sale,CashDrawer1,9789910154669,
2026-04-10,8:14 PM,75 days,9781960329981,Weather of Our Names,"Freeman, Cal",Sale,21373,New,Poetry,Floor,Trade Paperback,Cornerstone Press, Book Suey,,1,$20.00,$0.00,$2.00,$18.00,$20.00,$20.00,$0.00,1,1,0,Sale,CashDrawer1,9789910190100,Travis Froberg
2026-04-10,8:25 PM,20 days,9781961209213,Jalousie,"Paty, Allyson",Sale,21374,New,3x4 Notebook,Floor,Trade Paperback,Tupelo Press,Ingram Book Company,,1,$19.95,$0.00,$2.00,$17.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910192050,Andrew Collard
2026-04-10,8:25 PM,"1,434 days",9781643171180,Empire (Free Verse Editions),"Zeman, Tracy",Sale,21374,New,Radical Reads,Floor,Trade Paperback,Parlor Press,Tracy Zeman,,1,$14.00,$0.00,$1.40,$12.60,$11.20,$11.20,$0.00,0,0,0,Sale,CashDrawer1,9789910102844,Andrew Collard
2026-04-10,8:25 PM,651 days,281BVP1000774,Archaeologies,,Sale,21374,New,Poetry,Floor,Saddle Stitch,, Book Suey,,1,$10.00,$0.00,$1.00,$9.00,$4.00,$4.00,$0.00,0,0,0,Sale,CashDrawer1,9789910163678,Andrew Collard
2026-04-10,8:25 PM,"2,036 days",11118,Community-Supporter Membership,,Sale,21374,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Andrew Collard
2026-04-10,8:31 PM,488 days,281BVP1000821,Pink Silk Flowers,"Anderson Xavier, Christopher",Sale,21375,New,Poetry,Floor,Saddle Stitch,Intersectional Press,Brooke Harris,,1,$15.00,$0.00,$0.00,$15.00,$12.00,$12.00,$0.00,0,0,0,Sale,CashDrawer1,9789910174247,
2026-04-10,8:31 PM,267 days,281BVP1000902,The Maiden in the Moon,"Ayers, Sayuri",Sale,21375,New,Poetry,Floor,Saddle Stitch,Porkbelly,Porkbelly Press,,1,$13.00,$0.00,$0.00,$13.00,$6.50,$6.50,$0.00,1,1,0,Sale,CashDrawer1,9789910184147,
2026-04-10,8:31 PM,316 days,281BVP1000864,Trying Not to be a Nature Poet,W Joe Hoppe,Sale,21375,New,Poetry,Floor,Saddle Stitch,,W Joe Hoppe,,1,$15.00,$0.00,$0.00,$15.00,$10.00,$10.00,$0.00,1,1,0,Sale,CashDrawer1,9789910180873,
2026-04-10,8:44 PM,531 days,9780553447453,Evicted: Poverty and Profit in the American City,"Desmond, Matthew",Sale,21376,New,Current Affairs & Politics,Floor,Trade Paperback,Broadway Books, Penguin Random House,,1,$18.99,$0.00,$4.75,$14.24,$9.49,$9.49,$0.00,0,0,0,Sale,CashDrawer1,9789910171468,Colin Colter
2026-04-10,9:09 PM,"1,183 days",9781554472451,World Naked Bike Ride,,Sale,21377,New,Fiction,Floor,Trade Paperback,Gaspereau Press,Gaspereau Press,,1,$24.95,$0.00,$0.00,$24.95,$14.97,$14.97,$0.00,4,4,0,Sale,CashDrawer1,9789910127465,Emily Corwin
2026-04-10,9:09 PM,20 days,9781961209213,Jalousie,"Paty, Allyson",Sale,21377,New,3x4 Notebook,Floor,Trade Paperback,Tupelo Press,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910192050,Emily Corwin
2026-04-10,9:09 PM,"2,036 days",11118,Community-Supporter Membership,,Sale,21377,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Emily Corwin
2026-04-11,3:05 PM,20 days,9780578437194,Monster Etiquette: An illustrated guide to genteel behavior,"Moyer, Don",Sale,21378,Used - Like New,Humor,Floor,Hardcover,Calamity Worldwide,Sabrina Balgamwalla,,1,$6.00,$0.00,$0.00,$6.00,$3.00,$3.00,$0.00,0,0,0,Sale,CashDrawer1,9789910192210,
2026-04-11,4:41 PM,574 days,9780394728995,A Very Easy Death: A Memoir,"De Beauvoir, Simone",Sale,21379,New,Fiction,Floor,Trade Paperback,Pantheon, Penguin Random House,,1,$14.00,$0.00,$1.40,$12.60,$7.00,$7.00,$0.00,0,0,0,Sale,CashDrawer1,9789910168857,Nikki Roach
2026-04-11,4:44 PM,"2,366 days",9780812979213,Wonder Boys: A Novel,"Chabon, Michael",Sale,21380,Used - Very Good,Fiction,Floor,Trade Paperback,Random House Trade Paperbacks,Matt Lewis,,1,$8.00,$0.00,$0.00,$8.00,$4.00,$4.00,$0.00,0,0,0,Sale,CashDrawer1,9789910061028,
2026-04-11,4:44 PM,6 days,9780525432456,My Cat Yugoslavia: My Cat Yugoslavia: A Novel,"Statovci, Pajtim",Sale,21380,Used - Acceptable,Fiction,Floor,Trade Paperback,Knopf Publishing Group,Sabrina Balgamwalla,,1,$3.00,$0.00,$0.00,$3.00,$1.50,$1.50,$0.00,0,0,0,Sale,CashDrawer1,9789910192807,
2026-04-12,5:24 PM,94 days,9780345538994,Lost World,"Crichton, Michael",Sale,21381,New,Fiction,Floor,Mass Market Paperback,Ballantine Books,Ingram Book Company,,1,$10.99,$0.00,$1.10,$9.89,$6.59,$6.59,$0.00,2,2,0,Sale,CashDrawer1,9789910189425,Reid Ebels
2026-04-12,5:24 PM,"1,141 days",9781551528793,Buffalo Is the New Buffalo,"Vowel, Chelsea",Sale,21381,New,Fiction,Floor,Trade Paperback,Arsenal Pulp Press,Ingram Book Company,,1,$18.95,$0.00,$1.90,$17.05,$10.23,$10.23,$0.00,0,0,0,Sale,CashDrawer1,9789910130083,Reid Ebels
2026-04-12,5:30 PM,450 days,9780345538994,Lost World,"Crichton, Michael",Sale,21382,New,Fiction,Floor,Mass Market Paperback,Ballantine Books, Penguin Random House,,1,$10.99,$0.00,$0.00,$10.99,$4.99,$5.49,$0.00,2,2,0,Sale,CashDrawer1,9789910175329,Conor Boran
2026-04-12,5:32 PM,22 days,9781400078776,Never Let Me Go,"Ishiguro, Kazuo",Sale,21383,New,Fiction,Floor,Trade Paperback,Vintage,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910192005,Will Sikorski
2026-04-12,5:34 PM,22 days,9781400078776,Never Let Me Go,"Ishiguro, Kazuo",Sale,21384,New,Fiction,Floor,Trade Paperback,Vintage,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910192005,Patience Young
2026-04-12,6:20 PM,"3,018 days",9780393331288,Expressive Anatomy for Comics and Narrative: Principles and Practices from the Legendary Cartoonist (Will Eisner Instructional Books),"Eisner, Will",Sale,21385,New,Graphic Novels & Comics,Floor,Trade Paperback,W. W. Norton & Company, Baker & Taylor,,1,$24.95,$0.00,$0.00,$24.95,$14.22,$14.22,$0.00,0,0,0,Sale,CashDrawer1,9789910016516,Ashwini Bhasi
2026-04-14,8:12 PM,2 days,281BVP1000995,Identified as a Cyborg,"Henrichs, Carl",Sale,21386,New,Poetry,Floor,New Trade,Intersectional Press,Brooke Harris,,1,$6.00,$0.00,$0.00,$6.00,$4.80,$4.80,$0.00,1,1,0,Sale,CashDrawer1,9789910192975,
2026-04-14,8:13 PM,"1,397 days",9781101872857,The Gods of Tango,"De Robertis, Carolina",Sale,21387,New,Fiction,Floor,Trade Paperback,Vintage, Penguin Random House,,1,$16.00,$0.00,$1.60,$14.40,$8.00,$8.00,$0.00,0,0,0,Sale,CashDrawer1,9789910106286,Leo Kikani
2026-04-14,8:17 PM,117 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21388,New,Poetry,Floor,Trade Paperback,Luchador Press, Book Suey,,1,$13.00,$0.00,$0.00,$13.00,$5.20,$5.20,$0.00,1,1,0,Sale,CashDrawer1,9789910188398,
2026-04-14,9:27 PM,157 days,9781938584244,The Big Book of Exit Strategies,"May, Jamaal",Sale,21389,New,Poetry,Floor,Trade Paperback,Alice James Books,Ingram Book Company,,1,$16.95,$0.00,$1.70,$15.25,$9.15,$9.15,$0.00,0,0,0,Sale,CashDrawer1,9789910187148,Leo Kikani
2026-04-14,10:11 PM,117 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21390,New,Poetry,Floor,Trade Paperback,Luchador Press, Book Suey,,1,$13.00,$0.00,$0.00,$13.00,$5.20,$5.20,$0.00,1,1,0,Sale,CashDrawer1,9789910188398,
2026-04-14,10:12 PM,117 days,9798899750212,Streetlamp Nautilus,"Batsios, Catharine",Sale,21391,New,Poetry,Floor,Trade Paperback,Luchador Press, Book Suey,,1,$13.00,$0.00,$0.00,$13.00,$5.20,$5.20,$0.00,1,1,0,Sale,CashDrawer1,9789910188398,
2026-04-14,10:24 PM,160 days,9781368046459,The Pigeon HAS to Go to School!,"Willems, Mo",Sale,21392,New,Children's,Floor,Hardcover,Hyperion Books for Children, Penguin Random House,,1,$17.99,$0.00,$1.80,$16.19,$8.99,$8.99,$0.00,0,0,0,Sale,CashDrawer1,9789910186660,Judy Oldfield-Wilson
2026-04-14,10:24 PM,159 days,9781338680638,Azmina the Gold Glitter Dragon (Dragon Girls #1),"Mara, Maddy",Sale,21392,New,Young Readers,Floor,Trade Paperback,Scholastic Paperbacks,Ingram Book Company,,1,$5.99,$0.00,$0.60,$5.39,$3.59,$3.59,$0.00,0,0,0,Sale,CashDrawer1,9789910186837,Judy Oldfield-Wilson
2026-04-16,6:55 PM,"2,042 days",11118,Community-Supporter Membership,,Sale,21394,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,
2026-04-16,6:55 PM,42 days,9781579656317,Six Seasons: A New Way with Vegetables,"McFadden, Joshua",Sale,21394,New,"Cookbooks, Food & Wine",Floor,Hardcover,Artisan Publishers,Ingram Book Company,,1,$40.00,$0.00,$0.00,$40.00,$24.00,$24.00,$0.00,0,0,0,Sale,CashDrawer1,9789910191565,
2026-04-16,7:00 PM,11 days,9780679732242,Sound and the Fury,"Faulkner, William",Sale,21395,Used - Good,Fiction,Floor,Trade Paperback,Vintage,Sabrina Balgamwalla,,1,$4.00,$0.00,$1.00,$3.00,$2.00,$2.00,$0.00,0,0,0,Sale,CashDrawer1,9789910192487,Elijah Sparkman
2026-04-16,7:00 PM,11 days,9780679732266,Light in August,"Faulkner, William",Sale,21395,Used - Very Good,Fiction,Floor,Trade Paperback,Vintage,Sabrina Balgamwalla,,1,$4.00,$0.00,$1.00,$3.00,$2.00,$2.00,$0.00,0,0,0,Sale,CashDrawer1,9789910192616,Elijah Sparkman
2026-04-16,7:00 PM,11 days,9780679732259,As I Lay Dying: The Corrected Text,"Faulkner, William",Sale,21395,Used - Good,Classics,Floor,Trade Paperback,Vintage,Sabrina Balgamwalla,,1,$4.00,$0.00,$1.00,$3.00,$2.00,$2.00,$0.00,0,0,0,Sale,CashDrawer1,9789910192470,Elijah Sparkman
2026-04-16,8:23 PM,643 days,9781501126352,The Fire This Time: A New Generation Speaks about Race,"Ward, Jesmyn",Sale,21397,New,Essays,Floor,Trade Paperback,Scribner,Ingram Book Company,,1,$16.00,$0.00,$0.00,$16.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910164613,
2026-04-16,8:29 PM,"1,359 days",9780062915801,Hitting a Straight Lick with a Crooked Stick: Stories from the Harlem Renaissance,"Hurston, Zora Neale",Sale,21398,New,Fiction,Floor,Trade Paperback,Amistad,Harper Collins,,1,$17.99,$0.00,$0.00,$17.99,$9.89,$9.89,$0.00,0,0,0,Sale,CashDrawer1,9789910111631,
2026-04-16,8:32 PM,564 days,9781449495558,I Am Her Tribe,"Doby, Danielle",Sale,21400,Used - Very Good,Non-Fiction,Archive,Trade Paperback,Andrews McMeel Publishing,Riley Rinnan,,1,$7.00,$0.00,$0.00,$7.00,$3.50,$3.50,$0.00,0,0,0,Sale,CashDrawer1,9789910169649,
2026-04-16,8:32 PM,526 days,9780802161284,City of Laughter,"Fruchter, Temim",Sale,21400,New,Fiction,Floor,Hardcover,Grove Press,Ingram Book Company,,1,$27.00,$0.00,$0.00,$27.00,$14.58,$14.58,$0.00,0,0,0,Sale,CashDrawer1,9789910172601,
2026-04-16,8:32 PM,162 days,9780525562627,Testaments,"Atwood, Margaret",Sale,21400,New,Fiction,Floor,Trade Paperback,Vintage, Penguin Random House,,1,$18.00,$0.00,$0.00,$18.00,$9.00,$9.00,$0.00,0,0,0,Sale,CashDrawer1,9789910186691,
2026-04-16,8:33 PM,159 days,9781631499012,The Golden Thread: How Fabric Changed History,"St. Clair, Kassia",Sale,21401,New,History,Floor,Trade Paperback,Liveright,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,0,0,0,Sale,CashDrawer1,9789910187476,
2026-04-16,8:33 PM,76 days,9781501180088,Dress Codes: How the Laws of Fashion Made History,"Thompson Ford, Richard",Sale,21401,New,Non-Fiction,Floor,Trade Paperback,Simon & Schuster,Ingram Book Company,,1,$19.99,$0.00,$0.00,$19.99,$11.99,$11.99,$0.00,0,0,0,Sale,CashDrawer1,9789910190452,
2026-04-16,8:41 PM,81 days,9781960329981,Weather of Our Names,"Freeman, Cal",Sale,21402,New,Poetry,Floor,Trade Paperback,Cornerstone Press, Book Suey,,1,$20.00,$0.00,$0.00,$20.00,$20.00,$20.00,$0.00,1,1,0,Sale,CashDrawer1,9789910190100,
2026-04-16,8:41 PM,656 days,B002E5TRUI,Tales from the Arabian Nights,"Smola, Dr. Hedwig Ed (Charlotte Dixon Trans.)",Sale,21402,Used - Very Good,Fiction,Floor,Hardcover,"Duell, Sloan & Pierce", Book Suey,,1,$15.00,$0.00,$0.00,$15.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910163715,
2026-04-16,9:05 PM,26 days,9780593177082,Home Is Not a Country,"Elhillo, Safia",Sale,21403,New,Poetry,Floor,Trade Paperback,Make Me a World,Ingram Book Company,,1,$11.99,$0.00,$0.00,$11.99,$7.19,$7.19,$0.00,2,2,0,Sale,CashDrawer1,9789910192081,
2026-04-16,9:05 PM,337 days,9781574231533,Mercurochrome,"Coleman, Wanda",Sale,21403,New,Poetry,Floor,Trade Paperback,Black Sparrow Press,Ingram Book Company,,1,$18.95,$0.00,$0.00,$18.95,$10.23,$10.23,$0.00,0,0,0,Sale,CashDrawer1,9789910180385,
2026-04-16,9:05 PM,175 days,9781556594861,The Tradition,"Brown, Jericho",Sale,21403,New,Poetry,Floor,Trade Paperback,Copper Canyon Press,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.18,$9.18,$0.00,0,0,0,Sale,CashDrawer1,9789910186233,
2026-04-16,9:05 PM,182 days,9781555977856,Don't Call Us Dead: Poems,"Smith, Danez",Sale,21403,New,Poetry,Floor,Trade Paperback,Graywolf Press,Ingram Book Company,,1,$16.00,$0.00,$0.00,$16.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910185809,
2026-04-16,9:05 PM,98 days,9798987589014,An Arbitrary Formation of Unspecified Value,"Quartararo, Jennifer",Sale,21403,New,Essays,Floor,Trade Paperback,BUNNY,Bunny Presse,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,3,3,0,Sale,CashDrawer1,9789910189173,
2026-04-16,9:05 PM,187 days,281BVP1000936,Young Thing,"Bialecki, Grace",Sale,21403,New,Poetry,Floor,Trade Paperback,rainbow skull,Grace Bialecki,,1,$20.00,$0.00,$0.00,$20.00,$16.00,$16.00,$0.00,1,1,0,Sale,CashDrawer1,9789910185687,
2026-04-16,9:05 PM,529 days,9781501173219,All the Light We Cannot See: A Novel,"Doerr, Anthony",Sale,21403,New,Fiction,Floor,Trade Paperback,Scribner,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,0,0,0,Sale,CashDrawer1,9789910172397,
2026-04-16,9:05 PM,49 days,9781735924298,A book with a hole in it,"Youssef, Kamelya Omayma",Sale,21403,New,Poetry,Floor,Trade Paperback,Wendy's Subway,Asterism Books,,1,$18.00,$0.00,$0.00,$18.00,$9.94,$9.94,$0.00,3,3,0,Sale,CashDrawer1,9789910191190,
2026-04-16,9:05 PM,46 days,281BVP1000991,Making Meaning,"Aboyade, Owolabi",Sale,21403,New,Poetry,Floor,New Trade,AWE society,Owolabi Aboyade,,1,$20.00,$0.00,$0.00,$20.00,$16.00,$16.00,$0.00,2,2,0,Sale,CashDrawer1,9789910191336,
2026-04-16,9:05 PM,49 days,9781954218338,Theory of the Voice and Dream,"Martin, Ponce Liliana & Shea Michael",Sale,21403,New,Poetry,Floor,Trade Paperback,World Poetry Books,Asterism Books,,1,$22.00,$0.00,$0.00,$22.00,$12.14,$12.14,$0.00,0,0,0,Sale,CashDrawer1,9789910191220,
2026-04-16,9:05 PM,77 days,9781959030836,Good Dress,"Rogers, Brittany",Sale,21403,New,Poetry,Floor,Trade Paperback,Tin House Books, Penguin Random House,,1,$16.95,$0.00,$0.00,$16.95,$8.48,$8.48,$0.00,2,2,0,Sale,CashDrawer1,9789910190186,
2026-04-16,9:05 PM,792 days,9781555975999,Erasure: A Novel,"Everett, Percival",Sale,21403,New,Fiction,Floor,Trade Paperback,Graywolf Press,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910154805,
2026-04-16,9:05 PM,337 days,9781555977580,Bestiary: Poems,"Kelly, Donika",Sale,21403,New,Fiction,Floor,Trade Paperback,Graywolf Press,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$10.20,$10.20,$0.00,1,1,0,Sale,CashDrawer1,9789910180293,
2026-04-16,9:05 PM,410 days,9780525536291,The Vanishing Half: A Novel,"Bennett, Brit",Sale,21403,Used - Clearance,Fiction,Floor,Hardcover,Riverhead Books,Riley Rinnan,,1,$12.00,$0.00,$0.00,$12.00,$6.00,$6.00,$0.00,0,0,0,Sale,CashDrawer1,9789910177323,
2026-04-17,5:35 PM,215 days,281BVP1000934,Joy Buzzer,"Goldkamp, Henry",Sale,21404,New,Poetry,Floor,New Trade,Gold Line/Ricochet,Henry Goldkamp,,1,$18.00,$0.00,$0.00,$18.00,$14.40,$14.40,$0.00,3,3,0,Sale,CashDrawer1,9789910185113,
2026-04-17,7:11 PM,323 days,281BVP1000864,Trying Not to be a Nature Poet,W Joe Hoppe,Sale,21405,New,Poetry,Floor,Saddle Stitch,,W Joe Hoppe,,1,$15.00,$0.00,$0.00,$15.00,$10.00,$10.00,$0.00,1,1,0,Sale,CashDrawer1,9789910180873,
2026-04-17,7:11 PM,163 days,281BVP1000941,This is it,"Pradeau, Leon",Sale,21405,New,Poetry,Floor,New Trade,antiphony,Leon Pradeau,,1,$12.00,$0.00,$0.00,$12.00,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910186493,
2026-04-17,7:11 PM,527 days,9781938890307,First Light,"Şenocak, Zafer",Sale,21405,New,Fiction,Floor,Trade Paperback,Zephyr Press,Ingram Book Company,,1,$18.00,$0.00,$0.00,$18.00,$9.72,$9.72,$0.00,2,2,0,Sale,CashDrawer1,9789910172731,
2026-04-17,7:34 PM,174 days,9780593448809,There's Always This Year: On Basketball and Ascension,"Abdurraqib, Hanif",Sale,21406,New,Social Sciences,Floor,Trade Paperback,Random House Trade,Ingram Book Company,,1,$20.00,$0.00,$5.00,$15.00,$12.00,$12.00,$0.00,1,1,0,Sale,CashDrawer1,9789910186455,Elijah Sparkman
2026-04-17,7:55 PM,83 days,9781604695311,Midwest Foraging: 115 Wild and Flavorful Edibles from Burdock to Wild Peach (Regional Foraging Series),"Rose, Lisa M.",Sale,21407,New,Nature,Floor,Trade Paperback,Timber Press,Ingram Book Company,,1,$25.99,$0.00,$6.50,$19.49,$15.59,$15.59,$0.00,1,1,0,Sale,CashDrawer1,9789910189937,Elijah Sparkman
2026-04-17,8:50 PM,889 days,9780228839194,Flying Saucer Visions: A Travelogue,"Berryman, Chris",Sale,21408,New,Science Fiction & Fantasy,Floor,Hardcover,Tellwell Talent,Chris Berryman,,1,$18.00,$0.00,$0.00,$18.00,$14.40,$14.40,$0.00,1,1,0,Sale,CashDrawer1,9789910150920,
2026-04-18,3:13 PM,"1,238 days",9781569473474,Tales from the Heart: True Stories from My Childhood,"Condé, Maryse",Sale,21409,Used - Good,Memoir,Floor,Trade Paperback,Soho Press,John Fischer,,1,$5.00,$0.00,$1.23,$3.77,$1.00,$1.00,$0.00,0,0,0,Sale,CashDrawer1,9789910123573,
2026-04-18,4:17 PM,934 days,9780307386052,The Fish Can Sing (Vintage International),"Laxness, Halldor",Sale,21410,Used - Very Good,3x4 Notebook,Floor,Trade Paperback,Vintage,Elijah Sparkman,,1,$8.50,$0.00,$0.00,$8.50,$4.25,$4.25,$0.00,0,0,0,Sale,CashDrawer1,9789910147111,
2026-04-18,5:24 PM,391 days,9781555977214,Changing the Subject: Art and Attention in the Internet Age,"Birkerts, Sven",Sale,21411,Used - Good,Non-Fiction,Floor,Trade Paperback,Graywolf Press,,,1,$8.00,$0.00,$0.00,$8.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910177934,
2026-04-18,5:24 PM,"1,168 days",9780517205778,Peter Pan (Children's Classics),"Barrie, J.M.",Sale,21411,Used - Good,Children's,Floor,Hardcover,Children's Classics,Sydney Stabler,,1,$4.00,$0.00,$0.00,$4.00,$2.00,$2.00,$0.00,0,0,0,Sale,CashDrawer1,9789910129186,
2026-04-18,5:54 PM,"1,645 days",9781612347660,"Haters: Harassment, Abuse, and Violence Online","Poland, Bailey",Sale,21412,New,Non-Fiction,Floor,Trade Paperback,POTOMAC BOOKS,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910086366,
2026-04-18,7:26 PM,71 days,9781939728722,Dark Star Requiem,Shoufani Hind,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,5,5,0,Sale,CashDrawer1,9789910191039,
